,code,model,version,sequentially,train_rmse,train_mae,train_acc,train_ms_rmse,train_ms_mae,train_ms_acc,test_rmse,test_mae,test_acc,likely_rmse,likely_mae,likely_acc,likely_range
409,AutoencoderRandomDropoutTimeDistributedCNNLSTM_seq_false_ver_10,AutoencoderRandomDropoutTimeDistributedCNNLSTM,10,False,12.95,9.53,1.15,25.09,19.82,1.19,27.78,24.11,1.2,14.68,11.14,1.11,365
410,AutoencoderRandomDropoutTimeDistributedCNNLSTM_seq_false_ver_11,AutoencoderRandomDropoutTimeDistributedCNNLSTM,11,False,14.64,9.8,0.9700000286102295,19.32,14.04,0.78,16.76,12.84,0.67,17.18,12.29,0.84,365
411,AutoencoderRandomDropoutTimeDistributedCNNLSTM_seq_false_ver_12,AutoencoderRandomDropoutTimeDistributedCNNLSTM,12,False,14.57,10.04,1.01,17.51,12.47,0.9,23.05,16.85,0.69,13.92,9.88,0.98,365
412,AutoencoderRandomDropoutCNNLSTM_seq_false_ver_1,AutoencoderRandomDropoutCNNLSTM,1,False,9.56,6.94,1.149999976158142,17.46,12.64,0.9700000286102295,25.32,18.84,0.6100000143051147,15.23,11.7,0.9700000286102295,365
413,AutoencoderRandomDropoutCNNLSTM_seq_false_ver_2,AutoencoderRandomDropoutCNNLSTM,2,False,11.59,7.72,1.02,20.88,16.76,1.409999966621399,22.57,18.88,1.0299999713897705,20.09,17.31,1.600000023841858,365
414,AutoencoderRandomDropoutCNNLSTM_seq_false_ver_3,AutoencoderRandomDropoutCNNLSTM,3,False,10.19,6.23,0.9700000286102295,16.26,12.57,1.059999942779541,18.29,12.86,0.7200000286102295,17.9,13.83,1.0299999713897705,365
415,AutoencoderRandomDropoutCNNLSTM_seq_false_ver_4,AutoencoderRandomDropoutCNNLSTM,4,False,12.65,7.86,1.07,18.36,14.7,1.1399999856948853,17.29,12.62,0.8100000023841858,18.28,14.69,1.2799999713897705,365
416,AutoencoderRandomDropoutCNNLSTM_seq_false_ver_5,AutoencoderRandomDropoutCNNLSTM,5,False,12.34,8.95,1.13,19.24,15.3,1.309999942779541,26.22,22.16,0.7799999713897705,20.63,15.97,1.350000023841858,365
417,AutoencoderRandomDropoutCNNLSTM_seq_false_ver_6,AutoencoderRandomDropoutCNNLSTM,6,False,13.19,9.41,1.0,17.17,12.29,0.8799999952316284,19.59,15.65,0.9700000286102295,17.19,12.43,1.0299999713897705,365
418,AutoencoderRandomDropoutCNNLSTM_seq_false_ver_7,AutoencoderRandomDropoutCNNLSTM,7,False,13.66,8.42,1.08,17.9,12.82,1.059999942779541,23.28,16.73,0.5899999737739563,16.35,12.16,1.0299999713897705,365
419,AutoencoderRandomDropoutCNNLSTM_seq_false_ver_8,AutoencoderRandomDropoutCNNLSTM,8,False,14.28,9.79,1.02,18.22,14.69,1.2000000476837158,20.65,15.49,0.7400000095367432,15.9,13.23,1.2699999809265137,365
420,AutoencoderRandomDropoutCNNLSTM_seq_false_ver_9,AutoencoderRandomDropoutCNNLSTM,9,False,13.35,9.23,1.02,16.33,12.46,1.0800000429153442,22.27,16.83,0.7300000190734863,15.4,11.84,1.100000023841858,365
421,AutoencoderRandomDropoutCNNLSTM_seq_false_ver_10,AutoencoderRandomDropoutCNNLSTM,10,False,13.85,9.45,0.93,26.32,22.12,1.7799999713897705,23.32,18.47,0.8600000143051147,29.77,27.43,2.3299999237060547,365
422,AutoencoderRandomDropoutCNNLSTM_seq_false_ver_11,AutoencoderRandomDropoutCNNLSTM,11,False,15.14,10.21,0.98,16.09,11.17,0.9200000166893005,22.92,16.81,0.5400000214576721,15.54,11.1,0.9100000262260437,365
423,AutoencoderRandomDropoutCNNLSTM_seq_false_ver_12,AutoencoderRandomDropoutCNNLSTM,12,False,13.96,10.09,1.14,17.75,14.22,1.3799999952316284,14.57,11.06,0.9700000286102295,17.72,13.01,1.3899999856948853,365
424,AutoencoderCNNLSTMTimeDistributed_seq_false_ver_1,AutoencoderCNNLSTMTimeDistributed,1,False,8.84,6.1,1.03,17.49,12.74,1.03,24.34,18.37,0.6899999976158142,16.85,12.25,1.0800000429153442,365
425,AutoencoderCNNLSTMTimeDistributed_seq_false_ver_2,AutoencoderCNNLSTMTimeDistributed,2,False,10.86,7.47,1.15,22.59,18.52,1.559999942779541,24.1,20.59,1.1200000047683716,23.87,20.04,1.6799999475479126,365
426,AutoencoderCNNLSTMTimeDistributed_seq_false_ver_3,AutoencoderCNNLSTMTimeDistributed,3,False,10.45,6.19,1.0499999523162842,17.37,14.12,1.2300000190734863,18.39,13.78,0.8199999928474426,17.97,14.43,1.2999999523162842,365
427,AutoencoderCNNLSTMTimeDistributed_seq_false_ver_4,AutoencoderCNNLSTMTimeDistributed,4,False,8.11,4.87,1.05,21.37,17.05,1.1799999475479126,14.29,11.97,1.1100000143051147,9.28,6.81,1.190000057220459,365
428,AutoencoderCNNLSTMTimeDistributed_seq_false_ver_5,AutoencoderCNNLSTMTimeDistributed,5,False,11.78,8.55,1.04,18.36,14.08,1.07,24.05,18.01,0.7699999809265137,18.46,15.09,1.090000033378601,365
429,AutoencoderCNNLSTMTimeDistributed_seq_false_ver_6,AutoencoderCNNLSTMTimeDistributed,6,False,11.99,8.81,1.100000023841858,24.74,19.75,1.6799999475479126,20.08,16.96,1.2400000095367432,22.93,18.62,1.840000033378601,365
430,AutoencoderCNNLSTMTimeDistributed_seq_false_ver_7,AutoencoderCNNLSTMTimeDistributed,7,False,9.1,5.23,1.07,13.56,9.27,0.9900000095367432,16.24,12.5,0.9599999785423279,16.66,12.36,1.0299999713897705,365
431,AutoencoderCNNLSTMTimeDistributed_seq_false_ver_8,AutoencoderCNNLSTMTimeDistributed,8,False,15.62,10.9,1.0,22.18,17.07,1.02,28.98,21.46,0.58,24.49,20.43,1.05,365
432,AutoencoderCNNLSTMTimeDistributed_seq_false_ver_9,AutoencoderCNNLSTMTimeDistributed,9,False,13.1,9.42,1.06,18.91,14.29,1.08,23.77,17.85,0.71,17.22,13.26,1.14,365
433,AutoencoderCNNLSTMTimeDistributed_seq_false_ver_10,AutoencoderCNNLSTMTimeDistributed,10,False,13.44,9.9,1.14,25.41,20.47,1.5700000524520874,28.15,23.78,1.09,24.22,20.23,1.67,365
434,AutoencoderCNNLSTMTimeDistributed_seq_false_ver_11,AutoencoderCNNLSTMTimeDistributed,11,False,16.13,11.3,1.11,18.7,13.33,1.09,18.61,14.67,1.07,16.62,10.94,1.1,365
435,AutoencoderCNNLSTMTimeDistributed_seq_false_ver_12,AutoencoderCNNLSTMTimeDistributed,12,False,13.89,10.37,1.16,17.84,13.68,1.08,20.47,16.17,1.07,13.15,9.11,1.14,365
436,RandomDropoutGRU_seq_false_ver_1,RandomDropoutGRU,1,False,9.62,6.13,1.0,20.91,16.31,1.3,20.02,14.71,0.66,15.64,12.58,1.19,365
437,RandomDropoutGRU_seq_false_ver_2,RandomDropoutGRU,2,False,11.06,7.48,1.09,79.03,75.9,4.77,48.45,43.36,2.29,82.15,80.74,5.16,365
438,RandomDropoutGRU_seq_false_ver_3,RandomDropoutGRU,3,False,8.37,5.88,0.97,17.54,12.27,0.87,22.79,17.37,0.6299999952316284,15.11,10.66,0.8799999952316284,365
439,RandomDropoutGRU_seq_false_ver_4,RandomDropoutGRU,4,False,26.95,17.98,1.7200000286102295,48.98,36.58,2.35,23.17,18.74,1.52,76.99,75.43,4.88,365
440,RandomDropoutGRU_seq_false_ver_5,RandomDropoutGRU,5,False,10.27,7.4,1.11,41.6,38.41,2.940000057220459,20.72,17.99,1.4199999570846558,41.22,39.27,2.990000009536743,365
441,RandomDropoutGRU_seq_false_ver_6,RandomDropoutGRU,6,False,9.45,6.69,0.99,20.01,16.34,1.2999999523162842,17.74,12.82,0.7699999809265137,15.93,13.41,1.2899999618530273,365
442,RandomDropoutGRU_seq_false_ver_7,RandomDropoutGRU,7,False,47.56,33.61,1.74,42.59,30.46,1.4,49.1,41.84,1.12,25.83,18.84,1.19,365
443,RandomDropoutGRU_seq_false_ver_8,RandomDropoutGRU,8,False,14.78,12.33,1.4800000190734863,50.22,46.78,3.2200000286102295,26.19,23.49,1.6699999570846558,51.04,48.63,3.490000009536743,365
444,RandomDropoutGRU_seq_false_ver_9,RandomDropoutGRU,9,False,12.93,8.88,0.98,18.84,14.66,1.25,20.02,15.1,0.7300000190734863,15.81,13.14,1.2599999904632568,365
445,RandomDropoutGRU_seq_false_ver_10,RandomDropoutGRU,10,False,12.16,8.08,1.14,31.55,25.41,2.01,23.2,19.33,1.33,24.72,22.56,2.02,365
446,RandomDropoutGRU_seq_false_ver_11,RandomDropoutGRU,11,False,11.27,8.0,1.0299999713897705,28.76,21.82,1.53,14.62,12.08,1.25,19.44,16.01,1.65,365
447,RandomDropoutGRU_seq_false_ver_12,RandomDropoutGRU,12,False,26.98,20.83,0.0,26.98,20.83,0.0,37.41,33.68,0.0,24.49,19.42,0.0,365
448,AutoencoderRandomDropoutCNN_seq_false_ver_1,AutoencoderRandomDropoutCNN,1,False,9.29,6.66,1.11,17.75,13.54,0.95,24.6,19.82,0.8899999856948853,16.09,11.1,0.9300000071525574,365
449,AutoencoderRandomDropoutCNN_seq_false_ver_2,AutoencoderRandomDropoutCNN,2,False,10.94,6.98,0.9900000095367432,16.59,11.92,0.8799999952316284,20.97,15.73,0.75,15.19,10.92,0.9200000166893005,365
450,AutoencoderRandomDropoutCNN_seq_false_ver_3,AutoencoderRandomDropoutCNN,3,False,12.19,7.03,0.89,17.72,12.06,0.7400000095367432,22.03,15.98,0.5899999737739563,15.94,10.85,0.7400000095367432,365
451,AutoencoderRandomDropoutCNN_seq_false_ver_4,AutoencoderRandomDropoutCNN,4,False,13.87,8.37,0.79,19.77,13.98,0.5799999833106995,26.6,20.45,0.4,17.12,13.04,0.7,365
452,AutoencoderRandomDropoutCNN_seq_false_ver_5,AutoencoderRandomDropoutCNN,5,False,12.66,8.53,0.9700000286102295,16.4,12.04,0.949999988079071,22.18,16.13,0.5799999833106995,14.95,10.87,0.949999988079071,365
453,AutoencoderRandomDropoutCNN_seq_false_ver_6,AutoencoderRandomDropoutCNN,6,False,14.15,9.44,0.85,16.99,11.9,0.7900000214576721,23.41,17.29,0.5299999713897705,15.37,10.59,0.8100000023841858,365
454,AutoencoderRandomDropoutCNN_seq_false_ver_7,AutoencoderRandomDropoutCNN,7,False,11.99,7.2,0.949999988079071,17.43,12.18,0.800000011920929,22.17,16.45,0.6000000238418579,15.46,10.66,0.800000011920929,365
455,AutoencoderRandomDropoutCNN_seq_false_ver_8,AutoencoderRandomDropoutCNN,8,False,13.74,8.78,0.9100000262260437,18.03,12.92,0.8399999737739563,23.65,17.12,0.550000011920929,15.58,11.12,0.8799999952316284,365
456,AutoencoderRandomDropoutCNN_seq_false_ver_9,AutoencoderRandomDropoutCNN,9,False,14.41,9.67,0.93,16.5,11.83,0.8899999856948853,23.14,17.31,0.5199999809265137,15.05,10.66,0.8899999856948853,365
457,AutoencoderRandomDropoutCNN_seq_false_ver_10,AutoencoderRandomDropoutCNN,10,False,11.96,8.2,0.95,16.93,11.86,0.8100000023841858,21.87,16.38,0.7400000095367432,15.3,10.61,0.8299999833106995,365
458,AutoencoderRandomDropoutCNN_seq_false_ver_11,AutoencoderRandomDropoutCNN,11,False,13.95,9.24,0.9599999785423279,17.11,11.75,0.800000011920929,21.0,15.44,0.7099999785423279,15.39,10.53,0.800000011920929,365
459,AutoencoderRandomDropoutCNN_seq_false_ver_12,AutoencoderRandomDropoutCNN,12,False,14.34,9.52,0.92,22.46,17.08,0.52,22.76,16.6,0.7,20.31,15.6,0.41,365
460,AutoencoderRandomDropoutMultiCNN_seq_false_ver_1,AutoencoderRandomDropoutMultiCNN,1,False,12.27,8.29,1.04,16.23,12.34,1.0399999618530273,20.93,15.39,0.6600000262260437,14.96,11.36,1.0499999523162842,365
461,AutoencoderRandomDropoutMultiCNN_seq_false_ver_2,AutoencoderRandomDropoutMultiCNN,2,False,12.5,7.7,0.9900000095367432,16.81,11.91,0.8299999833106995,23.31,17.52,0.6299999952316284,15.18,10.6,0.8600000143051147,365
462,AutoencoderRandomDropoutMultiCNN_seq_false_ver_3,AutoencoderRandomDropoutMultiCNN,3,False,11.38,7.05,1.0399999618530273,16.89,11.93,0.8799999952316284,19.08,14.0,0.7699999809265137,15.5,11.1,0.8999999761581421,365
463,AutoencoderRandomDropoutMultiCNN_seq_false_ver_4,AutoencoderRandomDropoutMultiCNN,4,False,12.69,7.23,0.92,17.3,13.28,1.0700000524520874,19.79,14.22,0.67,14.36,11.04,1.11,365
464,AutoencoderRandomDropoutMultiCNN_seq_false_ver_5,AutoencoderRandomDropoutMultiCNN,5,False,14.56,10.46,1.08,19.23,14.85,1.08,22.71,16.87,0.61,14.98,11.59,1.08,365
465,AutoencoderRandomDropoutMultiCNN_seq_false_ver_6,AutoencoderRandomDropoutMultiCNN,6,False,14.9,10.62,1.0099999904632568,16.91,12.18,0.8799999952316284,22.13,15.97,0.5799999833106995,15.16,10.75,0.8899999856948853,365
466,AutoencoderRandomDropoutMultiCNN_seq_false_ver_7,AutoencoderRandomDropoutMultiCNN,7,False,12.19,7.74,1.07,17.95,12.39,0.77,18.11,13.46,0.85,16.31,11.32,0.74,365
467,AutoencoderRandomDropoutMultiCNN_seq_false_ver_8,AutoencoderRandomDropoutMultiCNN,8,False,12.91,8.66,1.01,16.69,12.42,0.949999988079071,16.17,11.97,0.94,13.99,10.02,0.96,365
468,AutoencoderRandomDropoutMultiCNN_seq_false_ver_9,AutoencoderRandomDropoutMultiCNN,9,False,16.66,12.45,1.100000023841858,17.69,12.38,0.8399999737739563,24.29,18.42,0.47,15.37,10.58,0.81,365
469,AutoencoderRandomDropoutMultiCNN_seq_false_ver_10,AutoencoderRandomDropoutMultiCNN,10,False,14.5,9.53,0.9200000166893005,16.54,12.01,0.9100000262260437,21.8,15.68,0.6,14.99,10.83,0.94,365
470,AutoencoderRandomDropoutMultiCNN_seq_false_ver_11,AutoencoderRandomDropoutMultiCNN,11,False,15.86,10.93,1.11,18.36,12.63,0.8,18.03,13.44,0.92,15.89,10.82,0.76,365
471,AutoencoderRandomDropoutMultiCNN_seq_false_ver_12,AutoencoderRandomDropoutMultiCNN,12,False,14.57,9.68,1.0,18.6,14.05,0.92,17.12,11.92,0.81,14.34,10.32,0.95,365
472,AutoencoderRandomDropoutMLPLSTM_seq_false_ver_1,AutoencoderRandomDropoutMLPLSTM,1,False,9.0,5.74,1.01,16.45,11.81,0.89,20.29,14.66,0.6399999856948853,15.71,11.82,1.0199999809265137,365
473,AutoencoderRandomDropoutMLPLSTM_seq_false_ver_2,AutoencoderRandomDropoutMLPLSTM,2,False,10.12,7.07,1.07,23.54,19.52,1.26,17.74,13.77,0.85,22.38,17.21,1.31,365
474,AutoencoderRandomDropoutMLPLSTM_seq_false_ver_3,AutoencoderRandomDropoutMLPLSTM,3,False,11.43,7.04,0.94,16.69,12.58,1.0,20.28,15.15,0.800000011920929,15.07,11.4,1.0700000524520874,365
475,AutoencoderRandomDropoutMLPLSTM_seq_false_ver_4,AutoencoderRandomDropoutMLPLSTM,4,False,11.41,6.22,0.96,16.93,12.67,1.0,21.41,15.51,0.6000000238418579,15.18,11.47,1.059999942779541,365
476,AutoencoderRandomDropoutMLPLSTM_seq_false_ver_5,AutoencoderRandomDropoutMLPLSTM,5,False,12.93,8.88,1.01,16.6,12.31,0.949999988079071,23.83,17.93,0.5099999904632568,15.22,11.08,0.949999988079071,365
477,AutoencoderRandomDropoutMLPLSTM_seq_false_ver_6,AutoencoderRandomDropoutMLPLSTM,6,False,12.14,8.71,1.08,20.22,15.25,0.8799999952316284,22.08,17.82,0.97,14.34,9.85,0.88,365
478,AutoencoderRandomDropoutMLPLSTM_seq_false_ver_7,AutoencoderRandomDropoutMLPLSTM,7,False,10.66,6.33,1.06,16.63,12.75,1.059999942779541,20.14,15.17,0.7900000214576721,15.12,11.54,1.0700000524520874,365
479,AutoencoderRandomDropoutMLPLSTM_seq_false_ver_8,AutoencoderRandomDropoutMLPLSTM,8,False,13.07,9.28,1.0499999523162842,17.06,13.48,1.1100000143051147,18.56,13.4,0.7599999904632568,14.3,11.28,1.1299999952316284,365
480,AutoencoderRandomDropoutMLPLSTM_seq_false_ver_9,AutoencoderRandomDropoutMLPLSTM,9,False,13.73,9.23,0.8999999761581421,18.3,12.29,0.5699999928474426,19.17,14.49,0.6100000143051147,17.67,12.32,0.6299999952316284,365
481,AutoencoderRandomDropoutMLPLSTM_seq_false_ver_10,AutoencoderRandomDropoutMLPLSTM,10,False,18.26,11.46,0.99,25.19,18.87,0.77,17.67,14.11,1.32,15.41,10.23,0.74,365
482,AutoencoderRandomDropoutMLPLSTM_seq_false_ver_11,AutoencoderRandomDropoutMLPLSTM,11,False,13.19,9.13,0.9700000286102295,16.7,12.85,1.0499999523162842,19.18,13.85,0.7900000214576721,15.13,11.79,1.1200000047683716,365
483,AutoencoderRandomDropoutMLPLSTM_seq_false_ver_12,AutoencoderRandomDropoutMLPLSTM,12,False,13.26,9.13,0.97,17.01,12.61,0.9700000286102295,18.11,12.86,0.7300000190734863,15.5,11.49,1.0399999618530273,365
484,AutoencoderRandomDropoutMLPGRU_seq_false_ver_1,AutoencoderRandomDropoutMLPGRU,1,False,9.51,5.83,1.01,21.77,18.85,1.7000000476837158,20.32,14.16,0.6399999856948853,16.39,14.42,1.4299999475479126,365
485,AutoencoderRandomDropoutMLPGRU_seq_false_ver_2,AutoencoderRandomDropoutMLPGRU,2,False,11.03,7.41,1.09,19.94,16.16,1.190000057220459,19.93,16.18,0.9800000190734863,14.7,11.57,1.2699999809265137,365
486,AutoencoderRandomDropoutMLPGRU_seq_false_ver_3,AutoencoderRandomDropoutMLPGRU,3,False,10.68,6.38,0.94,16.7,12.34,0.949999988079071,20.05,14.69,0.7599999904632568,14.83,10.91,1.0,365
487,AutoencoderRandomDropoutMLPGRU_seq_false_ver_4,AutoencoderRandomDropoutMLPGRU,4,False,9.98,5.68,0.99,17.03,12.07,0.8799999952316284,20.91,14.96,0.7,14.93,10.21,0.91,365
488,AutoencoderRandomDropoutMLPGRU_seq_false_ver_5,AutoencoderRandomDropoutMLPGRU,5,False,11.33,8.06,1.07,21.2,16.29,1.3,21.13,16.31,0.92,18.84,15.36,1.28,365
489,AutoencoderRandomDropoutMLPGRU_seq_false_ver_6,AutoencoderRandomDropoutMLPGRU,6,False,12.5,8.72,1.02,18.71,12.64,0.550000011920929,23.06,18.32,0.8799999952316284,17.18,11.6,0.5699999928474426,365
490,AutoencoderRandomDropoutMLPGRU_seq_false_ver_7,AutoencoderRandomDropoutMLPGRU,7,False,11.11,6.57,1.02,16.64,12.07,1.0199999809265137,20.43,14.97,0.7200000286102295,13.99,10.2,1.0099999904632568,365
491,AutoencoderRandomDropoutMLPGRU_seq_false_ver_8,AutoencoderRandomDropoutMLPGRU,8,False,12.91,8.68,0.97,17.15,12.24,0.8799999952316284,21.27,15.33,0.699999988079071,14.64,9.94,0.8899999856948853,365
492,AutoencoderRandomDropoutMLPGRU_seq_false_ver_9,AutoencoderRandomDropoutMLPGRU,9,False,12.21,8.51,0.99,20.19,16.03,1.14,15.88,11.99,0.94,12.65,9.09,1.01,365
493,AutoencoderRandomDropoutMLPGRU_seq_false_ver_10,AutoencoderRandomDropoutMLPGRU,10,False,11.93,8.52,1.05,21.77,16.37,0.98,17.47,13.68,1.05,12.13,8.47,0.94,365
494,AutoencoderRandomDropoutMLPGRU_seq_false_ver_11,AutoencoderRandomDropoutMLPGRU,11,False,13.38,9.3,0.97,16.78,13.13,1.090000033378601,19.72,14.03,0.7200000286102295,15.17,12.0,1.149999976158142,365
495,AutoencoderRandomDropoutMLPGRU_seq_false_ver_12,AutoencoderRandomDropoutMLPGRU,12,False,12.66,8.9,0.9900000095367432,17.01,12.26,0.9100000262260437,20.35,15.01,0.6000000238418579,15.44,11.17,0.9800000190734863,365
496,ResNetLSTM_seq_false_ver_1,ResNetLSTM,1,False,10.72,6.6,1.09,17.33,14.09,1.34,19.54,15.13,0.95,17.27,13.67,1.28,365
497,ResNetLSTM_seq_false_ver_2,ResNetLSTM,2,False,13.34,8.6,1.19,19.4,16.1,1.44,17.8,14.52,1.02,19.22,15.62,1.55,365
498,ResNetLSTM_seq_false_ver_3,ResNetLSTM,3,False,13.33,8.6,1.2,21.08,18.22,1.55,16.94,13.23,0.99,19.07,16.66,1.6,365
499,ResNetLSTM_seq_false_ver_4,ResNetLSTM,4,False,10.96,5.79,1.01,18.77,15.01,1.22,19.62,15.16,0.8,16.72,13.71,1.35,365
500,ResNetLSTM_seq_false_ver_5,ResNetLSTM,5,False,12.93,8.9,1.05,19.94,15.75,1.37,22.26,18.0,0.99,20.95,16.05,1.4,365
501,ResNetLSTM_seq_false_ver_6,ResNetLSTM,6,False,15.59,11.89,1.23,19.1,15.57,1.35,20.63,16.36,0.83,17.95,14.65,1.39,365
502,ResNetLSTM_seq_false_ver_7,ResNetLSTM,7,False,23.88,15.96,1.51,30.8,26.83,2.09,21.15,16.37,0.76,29.8,26.54,2.26,365
503,ResNetLSTM_seq_false_ver_8,ResNetLSTM,8,False,13.75,9.39,0.96,23.17,18.73,1.37,21.19,16.47,0.89,21.38,17.66,1.51,365
504,ResNetLSTM_seq_false_ver_9,ResNetLSTM,9,False,15.3,11.23,1.09,18.03,14.33,1.24,19.38,14.49,0.78,17.8,14.15,1.19,365
505,ResNetLSTM_seq_false_ver_10,ResNetLSTM,10,False,15.27,10.99,1.05,18.96,15.15,1.22,23.98,19.5,0.79,18.05,14.42,1.23,365
506,ResNetLSTM_seq_false_ver_11,ResNetLSTM,11,False,16.75,12.41,1.17,21.82,18.01,1.51,19.39,16.08,1.11,19.83,16.2,1.56,365
507,ResNetLSTM_seq_false_ver_12,ResNetLSTM,12,False,15.59,10.92,1.01,21.73,17.36,1.18,23.98,17.56,0.6,17.86,14.52,1.24,365
508,ResNetClassification_seq_false_ver_1,ResNetClassification,1,False,14.92,8.64,0.89,18.95,13.91,0.81,26.83,21.07,0.46,18.73,13.87,0.75,365
509,ResNetClassification_seq_false_ver_2,ResNetClassification,2,False,16.48,9.53,0.92,19.84,14.81,1.07,22.36,17.98,0.57,17.62,13.13,1.1,365
510,ResNetClassification_seq_false_ver_3,ResNetClassification,3,False,17.88,10.81,0.94,19.85,14.93,1.05,24.41,18.9,0.56,17.23,12.56,1.01,365
511,ResNetClassification_seq_false_ver_4,ResNetClassification,4,False,17.98,11.44,0.82,19.03,13.99,0.84,22.95,17.18,0.54,16.43,11.63,0.84,365
